,created_at,text,attitudes_count,comments_count,reposts_count,scheme,sended
665,2019-02-12 09:27:32,我建议周二周三休息休息。周四周五拉一拉收个光头长阳就最好了。 ,351.0,96.0,10.0,https://m.weibo.cn/status/Hghss5dQU?mblogid=Hghss5dQU&luicode=10000011&lfid=1076035687069307,True
666,2019-02-11 14:31:34,短短两个交易日，1月底那几天所谓的大面积爆雷的新闻你想起来是不是好像恍如隔世？这就是真实的金融市场。如果你整天被那些不重要的新闻不重要的消息以及不重要的人占据眼球，你就无法深入思考到底什么才是最重要，什么才真正能让你赚到钱。,466.0,104.0,68.0,https://m.weibo.cn/status/Hga1mlv9U?mblogid=Hga1mlv9U&luicode=10000011&lfid=1076035687069307,True
667,2019-02-11 14:24:01,震惊！节前倒数第二个交易日之前，球球上到处都是喷500喷中小的帖子。各种数据分析中小股票“越跌越贵”。<br /><br />涨了两天，形势逆转，开始讨论买什么中小指数了！ ,466.0,80.0,93.0,https://m.weibo.cn/status/Hg9Yijq5a?mblogid=Hg9Yijq5a&luicode=10000011&lfid=1076035687069307,True
668,2019-02-11 14:13:32,回复<a href='/n/奔跑的无常'>@奔跑的无常</a>:是的。还附送一份拉黑哦。超值的。//<a href='/n/奔跑的无常'>@奔跑的无常</a>:我是不是也喷一下e大就会回复我了？,258.0,56.0,3.0,https://m.weibo.cn/status/Hg9U2tQUd?mblogid=Hg9U2tQUd&luicode=10000011&lfid=1076035687069307,True
669,2019-02-11 14:06:17,我非常讨厌的是什么。<br /><br />是关注你几天就来指手画脚的人。<br /><br />你好歹耐着性子先看两个月再张嘴。这是对别人，也是对自己的尊重。 ,522.0,99.0,7.0,https://m.weibo.cn/status/Hg9R6cJfN?mblogid=Hg9R6cJfN&luicode=10000011&lfid=1076035687069307,True
670,2019-02-11 13:58:19,回复<a href='/n/谷雨MIKI'>@谷雨MIKI</a>:是的。你知不知道我预测07 08 12 15这几个顶底用了多少马甲。排列组合一下这个数量吓死你。ps，虽然你是刚关注我，但是时候说白白了。,223.0,33.0,6.0,https://m.weibo.cn/status/Hg9NS8TeE?mblogid=Hg9NS8TeE&luicode=10000011&lfid=1076035687069307,True
671,2019-02-11 13:39:06,"回复<a href='/n/冰糖葫芦5加皮66'>@冰糖葫芦5加皮66</a>:我是觉得这段话的意思简直再明白不过了，怎么还会有这种评论。我是真的不理解。//<a href='/n/冰糖葫芦5加皮66'>@冰糖葫芦5加皮66</a>:益达应该是个老好人，不过是个苦口婆心，偶尔暴躁，倔强牛都拉不回的老好人<span class=""url-icon""><img alt=[笑cry] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-7430606cb7.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[笑cry] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-7430606cb7.png"" style=""width:1em; height:1em;"" /></span>",177.0,37.0,3.0,https://m.weibo.cn/status/Hg9G48kU9?mblogid=Hg9G48kU9&luicode=10000011&lfid=1076035687069307,True
672,2019-02-11 13:29:27,回复<a href='/n/沙河边行走'>@沙河边行走</a>:你是不是瞎了。我说的明明白白今年极大概率收红。这还叫两头照顾。我另一头照顾什么了？走好不送。//<a href='/n/沙河边行走'>@沙河边行走</a>:这种两头都照顾到的废话有什么意义呢,232.0,64.0,11.0,https://m.weibo.cn/status/Hg9C9e9nD?mblogid=Hg9C9e9nD&luicode=10000011&lfid=1076035687069307,True
673,2019-02-11 13:06:45,还有10个月。别掉链子。,254.0,38.0,11.0,https://m.weibo.cn/status/Hg9sW4lKC?mblogid=Hg9sW4lKC&luicode=10000011&lfid=1076035687069307,True
674,2019-02-11 11:13:11,"不得不服。//<a href='/n/ETF拯救世界'>@ETF拯救世界</a>:回复<a href='/n/陈大致'>@陈大致</a>:又来了一个。mark。上一个是在最低点那哥们。//<a href='/n/陈大致'>@陈大致</a>:已经清仓，等待新低，新年快乐//<a href='/n/ETF拯救世界'>@ETF拯救世界</a>:回复<a href='/n/百里陌香'>@百里陌香</a>:这不算预言。刚在做春节的东西，看到一段2015年7月的文字。看看会不会应验。 <a data-url=""http://t.cn/Et1q8Kb"" href=""https://wx1.sinaimg.cn/large/006cSmwjly1fzrvhdvfs8j30vg042t93.jpg"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/01/21/20/timeline_card_small_photo_default.png'></span><span class=""surl-text"">评论配图</span></a> //<a href='/n/百里陌香'>@百里陌香</a>:预言家",210.0,45.0,7.0,https://m.weibo.cn/status/Hg8IQkGI0?mblogid=Hg8IQkGI0&luicode=10000011&lfid=1076035687069307,True
675,2019-02-11 11:11:30,"回复<a href='/n/一场清风一场秋梦'>@一场清风一场秋梦</a>:亲，我这边建议你自动消失呢。//<a href='/n/一场清风一场秋梦'>@一场清风一场秋梦</a>:我将会爱上你<span class=""url-icon""><img alt=[爱你] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_aini-2b6c9354c7.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[爱你] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_aini-2b6c9354c7.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[爱你] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_aini-2b6c9354c7.png"" style=""width:1em; height:1em;"" /></span>",179.0,35.0,2.0,https://m.weibo.cn/status/Hg8I9t2Mp?mblogid=Hg8I9t2Mp&luicode=10000011&lfid=1076035687069307,True
676,2019-02-11 10:53:41,回复<a href='/n/zshixin'>@zshixin</a>:观察能力不行。第一天关注我就应该发现了。//<a href='/n/zshixin'>@zshixin</a>:哈哈，老大，我发现你挺幽默的，跟着你真是高兴每一天,220.0,28.0,2.0,https://m.weibo.cn/status/Hg8AVcrwn?mblogid=Hg8AVcrwn&luicode=10000011&lfid=1076035687069307,True
677,2019-02-11 10:52:15,回复<a href='/n/禕Yi'>@禕Yi</a>:关注了几个博主，任何事情在他们眼中都是负面的。我也是非常敬佩了……//<a href='/n/禕Yi'>@禕Yi</a>:真的，我就觉得，目前的🇨🇳有一个巨大的矛盾…很多东西都在发展，创造，革新的十字路口，但是网络上消极，极端的人太多，很容易将这种积极性打消。但是慢慢观察来看，最终还是接受，进步，鼓励的人居多…,130.0,19.0,2.0,https://m.weibo.cn/status/Hg8Al8Leg?mblogid=Hg8Al8Leg&luicode=10000011&lfid=1076035687069307,True
678,2019-02-11 10:50:30,注意，目前这种市场情况，不要把精力过多放在关注市场走势上。很容易让你出现“终于回本了赶紧卖掉否则坐电梯怎么办”这种思维模式。<br /><br />仓位买的差不多了，踏踏实实的该干嘛干嘛去。 ,371.0,70.0,49.0,https://m.weibo.cn/status/Hg8zD9b15?mblogid=Hg8zD9b15&luicode=10000011&lfid=1076035687069307,True
679,2019-02-11 10:45:47,是不是演员发挥跟导演也有很大关系。红海行动里面感觉除了海清几乎所有演员都演得很带感。,156.0,27.0,1.0,https://m.weibo.cn/status/Hg8xIENoJ?mblogid=Hg8xIENoJ&luicode=10000011&lfid=1076035687069307,True
680,2019-02-11 10:18:19,演员真的很重要。我给独立日五星，其中一星或者一星半就是给WILL SMITH的。<br /><br />咱们有没有这种演员。 ,202.0,66.0,3.0,https://m.weibo.cn/status/Hg8mzbN9R?mblogid=Hg8mzbN9R&luicode=10000011&lfid=1076035687069307,True
681,2019-02-11 10:11:27,回复<a href='/n/Nothings2006'>@Nothings2006</a>:你说对了。我第一讨厌中二男主，第二讨厌他妹妹，第三讨厌那个混血mike……不过这倒不是因为所谓三观问题。一两句说不清。,130.0,54.0,4.0,https://m.weibo.cn/status/Hg8jMkcMq?mblogid=Hg8jMkcMq&luicode=10000011&lfid=1076035687069307,True
682,2019-02-11 10:07:20,回复<a href='/n/尤其乐意'>@尤其乐意</a>:去球球观察大众情绪。非常管用。包括67.83%的大v情绪。//<a href='/n/尤其乐意'>@尤其乐意</a>:我是真的不明白呢，求教这是怎么计算的,168.0,29.0,9.0,https://m.weibo.cn/status/Hg8i6C5WB?mblogid=Hg8i6C5WB&luicode=10000011&lfid=1076035687069307,True
683,2019-02-11 09:53:12,记录一下市场情绪：<br /><br />目前，绝大多数人认为，未来的A股，是“核心资产”的天下，即，50或者300成分股。<br /><br />中小股票没戏了。<br /><br />2019年2月。 ,449.0,155.0,96.0,https://m.weibo.cn/status/Hg8cn6UPm?mblogid=Hg8cn6UPm&luicode=10000011&lfid=1076035687069307,True
684,2019-02-11 09:47:26,说实话，很多人根本就没有弄清楚计算指数估值的意义到底是什么。<br /><br />根上就没想明白的事情，只是在做无用功。 ,308.0,67.0,25.0,https://m.weibo.cn/status/Hg8a24kfK?mblogid=Hg8a24kfK&luicode=10000011&lfid=1076035687069307,True
685,2019-02-11 09:41:08,尤其是500，你都“越跌越贵”了，还舔着脸涨呢。赶紧跌到1000点完事。,266.0,50.0,7.0,https://m.weibo.cn/status/Hg87tk1zi?mblogid=Hg87tk1zi&luicode=10000011&lfid=1076035687069307,True
686,2019-02-11 09:33:18,别涨了，差不多意思意思行了。 ,286.0,70.0,12.0,https://m.weibo.cn/status/Hg84ihP07?mblogid=Hg84ihP07&luicode=10000011&lfid=1076035687069307,True
687,2019-02-10 21:54:21,今天🌍票房已经大于所有其它片子之和了。<br /><br />喷子们万万没想到的是，正因为他们的喷引起的争论，让🌍的钱越挣越多了… ,305.0,149.0,10.0,https://m.weibo.cn/status/Hg3uAwohq?mblogid=Hg3uAwohq&luicode=10000011&lfid=1076035687069307,True
688,2019-02-10 19:51:20,"回复<a href='/n/洗桐女史'>@洗桐女史</a>:…这剧里还有谁，提前关注//<a href='/n/洗桐女史'>@洗桐女史</a>:哈哈哈哈，这剧主题曲还是曲婉婷唱的<span class=""url-icon""><img alt=[允悲] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-c6964bf237.png"" style=""width:1em; height:1em;"" /></span>",128.0,41.0,21.0,https://m.weibo.cn/status/Hg2GEFKf1?mblogid=Hg2GEFKf1&luicode=10000011&lfid=1076035687069307,True
689,2019-02-09 09:07:36,愣着干什么，拜啊。 ,1291.0,588.0,189.0,https://m.weibo.cn/status/HfP2S1MAH?mblogid=HfP2S1MAH&luicode=10000011&lfid=1076035687069307,True
690,2019-02-08 16:41:04,真正的特立独行，是我不管别人喜欢不喜欢，别人说什么，只要我喜欢就是喜欢，不喜欢就是不喜欢。不因为害怕不合群而随大流，也不因为想显得独特而保持与群众的距离。别人的看法影响不了我的决定。,344.0,50.0,76.0,https://m.weibo.cn/status/HfIAr49eB?mblogid=HfIAr49eB&luicode=10000011&lfid=1076035687069307,True
691,2019-02-08 16:32:21,回复<a href='/n/欧阳很穷'>@欧阳很穷</a>:不要谈恋爱。对方很有可能只是爱你的钱//<a href='/n/欧阳很穷'>@欧阳很穷</a>:95后，工资已经到了4500，现在金钱对我来说早已只是一个数字了，我去网吧开黑，常常会在他人艳羡的目光中点上一瓶冰红茶。怀念赚3000一个月的时候，那时候为了梦想拼搏的感觉真棒👍,224.0,54.0,13.0,https://m.weibo.cn/status/HfIwTyycM?mblogid=HfIwTyycM&luicode=10000011&lfid=1076035687069307,True
692,2019-02-08 12:52:59,回复<a href='/n/一只咸咸咸咸的咸鱼王'>@一只咸咸咸咸的咸鱼王</a>:说的没错。一定要电影中每个情节都符合现代人的科学理论，是不是脑残？去看论文不就行了吗？凡尔纳作品里面无数不合科学逻辑的东西，谁能质疑他的牛逼？在这个角度批评一个科幻电影就是对科学有点皮毛理解看不上普罗大众了,160.0,33.0,5.0,https://m.weibo.cn/status/HfH5RaEuP?mblogid=HfH5RaEuP&luicode=10000011&lfid=1076035687069307,True
693,2019-02-08 11:30:48,谢邀。00后，斯坦福博士，年入90万美刀，职业是在知乎打字。以上。,305.0,100.0,37.0,https://m.weibo.cn/status/HfGyvhUIc?mblogid=HfGyvhUIc&luicode=10000011&lfid=1076035687069307,True
694,2019-02-08 11:09:23,"群众的眼睛是雪亮的 <a data-url=""http://t.cn/EcJwTN6"" href=""https://wx2.sinaimg.cn/large/006cSmwjly1fzyuaaohh9j30u01syqaf.jpg"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/01/21/20/timeline_card_small_photo_default.png'></span><span class=""surl-text"">评论配图</span></a>",152.0,40.0,11.0,https://m.weibo.cn/status/HfGpO2eez?mblogid=HfGpO2eez&luicode=10000011&lfid=1076035687069307,True
695,2019-02-08 09:05:22,这不就是前几年流行的松糕鞋吗！话说做为一个直男，真的对松糕鞋这种东西接受不能…,101.0,43.0,4.0,https://m.weibo.cn/status/HfFBspuj1?mblogid=HfFBspuj1&luicode=10000011&lfid=1076035687069307,True
696,2019-02-08 08:49:53,是霍老板吗。很有派。,118.0,37.0,23.0,https://m.weibo.cn/status/HfFvbhqZY?mblogid=HfFvbhqZY&luicode=10000011&lfid=1076035687069307,True
697,2019-02-08 08:02:06,想去南方看雪//<a href='/n/中国气象爱好者'>@中国气象爱好者</a>:扬州、南通和崇明都下了中到大雪。这次杭州不在降雪带上，除西北部山区外降雪可能性不大。,126.0,47.0,4.0,https://m.weibo.cn/status/HfFbMBFzr?mblogid=HfFbMBFzr&luicode=10000011&lfid=1076035687069307,True
698,2019-02-07 20:09:10,看某个论坛有些自以为是的喷子连电影带观影群众一个不落的喷，真是无话好说。<br /><br />有时候真是细节能看出一个人的心胸。以前以为他们是只喷其它投资人，原来是只要做的好的人他们都要喷。<br /><br />没有其它合理解释，就一句话：<br /><br />羡慕嫉妒恨。<br /><br />见不得任何人的好。<br /><br />所以真是应该对很多事情释然：只要你做事，就一定有人喷。这跟你毫无关系。,363.0,96.0,21.0,https://m.weibo.cn/status/HfAwpgplJ?mblogid=HfAwpgplJ&luicode=10000011&lfid=1076035687069307,True
699,2019-02-07 19:08:30,今天两个包发完了，欢乐明年过年再继续！,289.0,113.0,1.0,https://m.weibo.cn/status/HfA7N4t7m?mblogid=HfA7N4t7m&luicode=10000011&lfid=1076035687069307,True
700,2019-02-07 19:07:08,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23ETF%E6%8B%AF%E6%95%91%E4%B8%96%E7%95%8C%E7%9A%84%E7%BA%A2%E5%8C%85%23"" data-hide=""""><span class=""surl-text"">#ETF拯救世界的红包#</span></a>感谢大家对我的爱与支持！我往红包里塞了现金，特来为大家送上好运，领到红包旺上加旺！<a data-url=""http://t.cn/EcIL6c8"" href=""https://hongbao.weibo.com/hongbao/1000303/5687069307/7192108"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png'></span><span class=""surl-text"">ETF拯救世界 的红包</span></a> ",244.0,144.0,3.0,https://m.weibo.cn/status/HfA7e85xw?mblogid=HfA7e85xw&luicode=10000011&lfid=1076035687069307,True
701,2019-02-07 19:01:08,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23ETF%E6%8B%AF%E6%95%91%E4%B8%96%E7%95%8C%E7%9A%84%E7%BA%A2%E5%8C%85%23"" data-hide=""""><span class=""surl-text"">#ETF拯救世界的红包#</span></a>感谢大家对我的爱与支持！我往红包里塞了现金，特来为大家送上好运，领到红包旺上加旺！<a data-url=""http://t.cn/EcI2V2L"" href=""https://hongbao.weibo.com/hongbao/1000303/5687069307/7192094"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png'></span><span class=""surl-text"">ETF拯救世界 的红包</span></a> ",274.0,215.0,5.0,https://m.weibo.cn/status/HfA4NbmFr?mblogid=HfA4NbmFr&luicode=10000011&lfid=1076035687069307,True
702,2019-02-06 19:14:34,今天两个已经发完了，大家新春大吉！,331.0,143.0,1.0,https://m.weibo.cn/status/HfqJKCpiL?mblogid=HfqJKCpiL&luicode=10000011&lfid=1076035687069307,True
703,2019-02-06 19:12:05,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23ETF%E6%8B%AF%E6%95%91%E4%B8%96%E7%95%8C%E7%9A%84%E7%BA%A2%E5%8C%85%23"" data-hide=""""><span class=""surl-text"">#ETF拯救世界的红包#</span></a>感谢大家对我的爱与支持！我往红包里塞了现金，特来为大家送上好运，领到红包旺上加旺！<a data-url=""http://t.cn/Ec5aQBN"" href=""https://hongbao.weibo.com/hongbao/1000303/5687069307/7189544"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png'></span><span class=""surl-text"">ETF拯救世界 的红包</span></a> ",288.0,203.0,2.0,https://m.weibo.cn/status/HfqIK0jLO?mblogid=HfqIK0jLO&luicode=10000011&lfid=1076035687069307,True
704,2019-02-06 19:01:04,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23ETF%E6%8B%AF%E6%95%91%E4%B8%96%E7%95%8C%E7%9A%84%E7%BA%A2%E5%8C%85%23"" data-hide=""""><span class=""surl-text"">#ETF拯救世界的红包#</span></a>感谢大家对我的爱与支持！我往红包里塞了现金，特来为大家送上好运，领到红包旺上加旺！<a data-url=""http://t.cn/Ec5ikZD"" href=""https://hongbao.weibo.com/hongbao/1000303/5687069307/7189512"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png'></span><span class=""surl-text"">ETF拯救世界 的红包</span></a> ",367.0,303.0,6.0,https://m.weibo.cn/status/HfqEgy67Q?mblogid=HfqEgy67Q&luicode=10000011&lfid=1076035687069307,True
705,2019-02-06 16:39:08,第二天，流浪地球从第四升到了第二。排片率也上去了。<br /><br />看完感觉整体还是不错的，有些细节不喜欢，但是瑕不掩瑜，值得鼓励。<br /><br />感谢用心做事的人，希望中国科幻片开始起飞。 ,419.0,113.0,27.0,https://m.weibo.cn/status/HfpIECpl0?mblogid=HfpIECpl0&luicode=10000011&lfid=1076035687069307,True
706,2019-02-05 22:42:32,前天刚把我爱我家全集40多G下回来准备开始重新刷。太喜欢了。小时候看不懂就觉得好笑，现在看觉得更有意思了。,224.0,109.0,20.0,https://m.weibo.cn/status/HfiFFg1BB?mblogid=HfiFFg1BB&luicode=10000011&lfid=1076035687069307,True
707,2019-02-05 19:14:24,这个太快了。好了，明天同一时间欢乐继续…大家新春快乐！,300.0,160.0,1.0,https://m.weibo.cn/status/Hfhjbp0VD?mblogid=Hfhjbp0VD&luicode=10000011&lfid=1076035687069307,True
708,2019-02-05 19:12:07,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23ETF%E6%8B%AF%E6%95%91%E4%B8%96%E7%95%8C%E7%9A%84%E7%BA%A2%E5%8C%85%23"" data-hide=""""><span class=""surl-text"">#ETF拯救世界的红包#</span></a>感谢大家对我的爱与支持！我往红包里塞了现金，特来为大家送上好运，领到红包旺上加旺！<a data-url=""http://t.cn/EcUmyRu"" href=""https://hongbao.weibo.com/hongbao/1000303/5687069307/7185319"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png'></span><span class=""surl-text"">ETF拯救世界 的红包</span></a> ",282.0,269.0,6.0,https://m.weibo.cn/status/Hfhig3OU3?mblogid=Hfhig3OU3&luicode=10000011&lfid=1076035687069307,True
709,2019-02-05 19:07:07,看来888个太多，明天金额不变，减少人数，人均多拿点,225.0,110.0,0.0,https://m.weibo.cn/status/HfhgerZLf?mblogid=HfhgerZLf&luicode=10000011&lfid=1076035687069307,True
710,2019-02-05 19:02:05,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23ETF%E6%8B%AF%E6%95%91%E4%B8%96%E7%95%8C%E7%9A%84%E7%BA%A2%E5%8C%85%23"" data-hide=""""><span class=""surl-text"">#ETF拯救世界的红包#</span></a>感谢大家对我的爱与支持！我往红包里塞了现金，特来为大家送上好运，领到红包旺上加旺！<a data-url=""http://t.cn/EcURBcD"" href=""https://hongbao.weibo.com/hongbao/1000303/5687069307/7185260"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png'></span><span class=""surl-text"">ETF拯救世界 的红包</span></a> ",345.0,317.0,6.0,https://m.weibo.cn/status/HfhebnFwL?mblogid=HfhebnFwL&luicode=10000011&lfid=1076035687069307,True
711,2019-02-05 18:44:27,不知道为什么我的微博需要审核了。一会如果晚几分钟显示别怪我。 ,250.0,84.0,0.0,https://m.weibo.cn/status/Hfh71ALpW?mblogid=Hfh71ALpW&luicode=10000011&lfid=1076035687069307,True
712,2019-02-05 15:56:10,已经定了流浪地球的票，明天看完来汇报,158.0,109.0,3.0,https://m.weibo.cn/status/Hfg0IAs9O?mblogid=Hfg0IAs9O&luicode=10000011&lfid=1076035687069307,True
713,2019-02-05 07:46:05,请以下几位朋友联系我，有礼物送。 ,532.0,364.0,7.0,https://m.weibo.cn/status/HfcNNmetM?mblogid=HfcNNmetM&luicode=10000011&lfid=1076035687069307,True
714,2019-02-04 19:45:02,"回复<a href='/n/周梦夏'>@周梦夏</a>:我觉得明年也要换形式了，不知道有没有人知道答案后在群里分享，那样也不公平了//<a href='/n/周梦夏'>@周梦夏</a>:今天抢了八块，期待明天<span class=""url-icon""><img alt=[doge] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-d903433c82.png"" style=""width:1em; height:1em;"" /></span>",211.0,143.0,2.0,https://m.weibo.cn/status/Hf857sqAt?mblogid=Hf857sqAt&luicode=10000011&lfid=1076035687069307,True
715,2019-02-04 19:33:54,支付宝口令红包的问题是每次只能包300个。发的多要想很多问题。不过这已经是相对来说最科学的发送方式了。。看看明天微博红包的情况吧，那就完全是运气了。。 ,253.0,75.0,4.0,https://m.weibo.cn/status/Hf80Bj2Ne?mblogid=Hf80Bj2Ne&luicode=10000011&lfid=1076035687069307,True
716,2019-02-04 19:08:42,回复<a href='/n/周军平1979'>@周军平1979</a>:抢到的都是有麒麟臂的真爱。//<a href='/n/周军平1979'>@周军平1979</a>:抢了3.82，谢谢E大！,193.0,102.0,1.0,https://m.weibo.cn/status/Hf7QndiPo?mblogid=Hf7QndiPo&luicode=10000011&lfid=1076035687069307,True
717,2019-02-04 19:04:23,有没有搞错？38秒就能看完题输入口令？太牛了！<br /><br />显示十分钟抢完，是从塞钱进去开始算的。题是7点整更新。 ,296.0,354.0,12.0,https://m.weibo.cn/status/Hf7OCr0WY?mblogid=Hf7OCr0WY&luicode=10000011&lfid=1076035687069307,True
718,2019-02-03 21:09:17,别人发红包是转发关注抽奖赚新粉丝关注。<br /><br />我发红包是谢绝新关注只给老朋友发。<br /><br />但我非常开心！<br /><br />怎么发明天看公众号吧… ,799.0,324.0,8.0,https://m.weibo.cn/status/HeZcP6FiO?mblogid=HeZcP6FiO&luicode=10000011&lfid=1076035687069307,True
719,2019-02-02 17:55:04,回复<a href='/n/无心人lwy'>@无心人lwy</a>:再加两圈可以拿去看风水了//<a href='/n/无心人lwy'>@无心人lwy</a>:E大能否再加一圈，附上代码,370.0,142.0,26.0,https://m.weibo.cn/status/HeOvv55Gk?mblogid=HeOvv55Gk&luicode=10000011&lfid=1076035687069307,True
720,2019-02-02 11:31:38,"回复<a href='/n/陈大致'>@陈大致</a>:又来了一个。mark。上一个是在最低点那哥们。//<a href='/n/陈大致'>@陈大致</a>:已经清仓，等待新低，新年快乐//<a href='/n/ETF拯救世界'>@ETF拯救世界</a>:回复<a href='/n/百里陌香'>@百里陌香</a>:这不算预言。刚在做春节的东西，看到一段2015年7月的文字。看看会不会应验。 <a data-url=""http://t.cn/Et1q8Kb"" href=""https://wx1.sinaimg.cn/large/006cSmwjly1fzrvhdvfs8j30vg042t93.jpg"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/01/21/20/timeline_card_small_photo_default.png'></span><span class=""surl-text"">评论配图</span></a> //<a href='/n/百里陌香'>@百里陌香</a>:预言家//<a href='/n/ETF拯救世界'>@ETF拯救世界</a>:回复<a href='/n/fankezhou'>@fankezhou</a>:暴涨。",234.0,128.0,15.0,https://m.weibo.cn/status/HeLZRrV4z?mblogid=HeLZRrV4z&luicode=10000011&lfid=1076035687069307,True
721,2019-02-02 10:31:51,"回复<a href='/n/百里陌香'>@百里陌香</a>:这不算预言。刚在做春节的东西，看到一段2015年7月的文字。看看会不会应验。 <a data-url=""http://t.cn/Et1q8Kb"" href=""https://wx1.sinaimg.cn/large/006cSmwjly1fzrvhdvfs8j30vg042t93.jpg"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/01/21/20/timeline_card_small_photo_default.png'></span><span class=""surl-text"">评论配图</span></a> //<a href='/n/百里陌香'>@百里陌香</a>:预言家//<a href='/n/ETF拯救世界'>@ETF拯救世界</a>:回复<a href='/n/fankezhou'>@fankezhou</a>:暴涨。//<a href='/n/fankezhou'>@fankezhou</a>:农历年最后一个交易日，蚂蚁积分怎么压<span class=""url-icon""><img alt=[笑而不语] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_heiheihei-c1027e7c02.png"" style=""width:1em; height:1em;"" /></span><a href='/n/ETF拯救世界'>@ETF拯救世界</a>",226.0,73.0,24.0,https://m.weibo.cn/status/HeLBAcPyN?mblogid=HeLBAcPyN&luicode=10000011&lfid=1076035687069307,True
722,2019-02-02 07:54:39,2015年7月以来，只剩A股不赚钱。<br /><br />而A股开始赚钱的位置，在这里。 ,550.0,233.0,50.0,https://m.weibo.cn/status/HeKzMrA0i?mblogid=HeKzMrA0i&luicode=10000011&lfid=1076035687069307,True
723,2019-02-01 19:27:26,"回复<a href='/n/黄连树'>@黄连树</a>:他的计算模型会导致的结果，与2008年美股大底pe暴增的错误是一样。他比不看数据的强点，但是没有再进一步往下走。不急，还有两个多月，到时候看我的数据。//<a href='/n/黄连树'>@黄连树</a>:益达，不知道这篇文章您看了没？算是雪球上第一个有数据的文章<a data-url=""http://t.cn/EtnQPlJ"" href=""https://xueqiu.com/5469190406/120623902"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png'></span><span class=""surl-text"">连续业绩暴雷后，中证500PE从16提高到21，创业板指PE从27跳到41.3</span></a>",290.0,120.0,32.0,https://m.weibo.cn/status/HeFGuetEi?mblogid=HeFGuetEi&luicode=10000011&lfid=1076035687069307,True
724,2019-02-01 15:22:53,红利已经快半年新高了。 ,327.0,115.0,48.0,https://m.weibo.cn/status/HeE5e3bVY?mblogid=HeE5e3bVY&luicode=10000011&lfid=1076035687069307,True
725,2019-02-01 14:44:48,回复<a href='/n/Arthur向Dalio取经要靠谱'>@Arthur向Dalio取经要靠谱</a>:今天不涨你就不说了吧。小样儿。//<a href='/n/Arthur向Dalio取经要靠谱'>@Arthur向Dalio取经要靠谱</a>:环保和医药今天都大涨，爽爆！最近一个月，越发觉得底部临近，偷偷开了30多车，哈哈哈哈哈哈哈！！//<a href='/n/ETF拯救世界'>@ETF拯救世界</a>:3%算不算暴。你数学好你先说。//<a href='/n/ETF拯救世界'>@ETF拯救世界</a>:不够暴，很失望。对自己产生怀疑。,211.0,61.0,6.0,https://m.weibo.cn/status/HeDPLukuA?mblogid=HeDPLukuA&luicode=10000011&lfid=1076035687069307,True
