,date,title,description,text,link,sended
702,2016-12-29 14:30,,本月至今，重要股东净减持194亿（除去康得新）。 278家公司减持666次，共减持273亿。 本月增持数量增加不少，共增持159家79亿（除去康得新） 还可以啊。,<p>本月至今，重要股东净减持194亿（除去康得新）。</p><p></p><p>278家公司减持666次，共减持273亿。</p><p>本月增持数量增加不少，共增持159家79亿（除去康得新）</p><p></p><p>还可以啊。</p>,https://xueqiu.com/4776750571/79543163,True
703,2016-12-29 11:53,,"又凑够一笔了。这次是一个贫困孩子的一年生活费。因为是大家的打赏，所以告知一下，不要因为这个打赏。加起来一共有7000多啦。<img src=""//assets.imedao.com/ugc/images/face/emoji_04_cool.png"" title=""[俏皮]"" alt=""[俏皮]"" height=""24"" />","又凑够一笔了。这次是一个贫困孩子的一年生活费。因为是大家的打赏，所以告知一下，不要因为这个打赏。加起来一共有7000多啦。<img src=""//assets.imedao.com/ugc/images/face/emoji_04_cool.png"" title=""[俏皮]"" alt=""[俏皮]"" height=""24"" /><br/><br/><img class=""ke_img"" src=""https://xqimg.imedao.com/15948b621f834cf3fde6bcdd.jpeg!custom.jpg"" />",https://xueqiu.com/4776750571/79535935,True
704,2016-12-29 10:44,,《重庆森林》：金城武失恋，拿着过期罐头：不知道从什么时候开始，在什么东西上面都有个日期，秋刀鱼会过期，肉罐头会过期，连保鲜纸都会过期，我开始怀疑，在这个世界上，还有什么东西是不会过期的？梁朝伟失恋，家里淹水了：不知道是我忘了关水龙头，还是房子越来越有感情。我一直以为它是最坚强...,《重庆森林》：<br/>金城武失恋，拿着过期罐头：不知道从什么时候开始，在什么东西上面都有个日期，秋刀鱼会过期，肉罐头会过期，连保鲜纸都会过期，我开始怀疑，在这个世界上，还有什么东西是不会过期的？<br/><br/><br/>梁朝伟失恋，家里淹水了：不知道是我忘了关水龙头，还是房子越来越有感情。我一直以为它是最坚强的，没想到它哭得最厉害。一个人哭，你只需要给他一包纸巾，可是一个房子哭，你可要做多很多功夫。<br/><br/><br/>梁朝伟失恋，对着一条消失已久的毛巾：你怎么躲在这里呀？知不知道我找你多久了？你躲起来也没有用呀，要面对现实才行嘛。哇噻，你发霉了，明天吧，明天我有空，带你晒太阳。旁白：看到它哭了，我很开心，虽然它外表变了，但它依然是条感情丰富的毛巾。<br/><br/><br/>金城武跑步：每个人都有失恋的时候，而每一次我失恋，我都会去跑步，因为跑步可以将你身体里的水分蒸发掉，而让我不那么容易流泪，我怎么可以流泪呢？在阿May心目中，我可是一个很酷的男人。<br/><br/><br/>金城武失恋，去找罐头，对要扔掉过期罐头的店员说：新鲜新鲜，什么新鲜啊。就是你这种人啦，贪新忘旧的。喂！弄一罐凤梨罐头要花多少心血你知道吗？又要种，又要摘，又要切，你说不要就不要啊？你有没有想过罐头的感受？<br/>店员回答：“先生，我只是职员，我负责卖东西的，你叫我去想罐头的感受？！你有没有想我的感受？又要抬，又要搬，还要负责扔，我也希望那些罐头永远不会过期，我还省功夫呢？你那么爱过期罐头是吗？我这里有一箱，全送给你，不收你钱！”<br/><br/><br/><br/><br/>那是香港电影的黄金年代。,https://xueqiu.com/4776750571/79531628,True
705,2016-12-29 10:15,,"好了各位，我把收到的打赏转给提问人就已经到88了，不用再打赏了~各位，<img src=""//assets.imedao.com/ugc/images/face/emoji_07_wonderful.png"" title=""[牛]"" alt=""[牛]"" height=""24"" />//<a href=""http://xueqiu.com/n/ETF拯救世界"" target=""_blank"">@ETF拯救世界</a>:回复<a href=""http://xueqiu.com/n/the_9C"" target=""_blank"">@the_9C</a>:1、长期持有货基不动，吃的就是货基收益，不会有额外收益。如果结合货基套利+逆回购，就会有超额收益产生。2、具体做法，不是低于净值“卖出”货基，而是赎回。卖出与赎回的区别是，卖出是以...","好了各位，我把收到的打赏转给提问人就已经到88了，不用再打赏了~各位，<img src=""//assets.imedao.com/ugc/images/face/emoji_07_wonderful.png"" title=""[牛]"" alt=""[牛]"" height=""24"" />//<a href=""http://xueqiu.com/n/ETF拯救世界"" target=""_blank"">@ETF拯救世界</a>:回复<a href=""http://xueqiu.com/n/the_9C"" target=""_blank"">@the_9C</a>:1、长期持有货基不动，吃的就是货基收益，不会有额外收益。如果结合货基套利+逆回购，就会有超额收益产生。<br/><br/>2、具体做法，不是低于净值“卖出”货基，而是赎回。卖出与赎回的区别是，卖出是以市场价格操作。比如昨天银华日利最低价格102.528，最高价格102.582。如果你以最低价卖出，再去玩逆回购，基本不会有什么太大的超额收益。但如果你是以净值102.614赎回或者高于102.614的价格卖出，再去做逆回购，那么就会有超额收益。当然，高于净值的价格卖出的时候，逆回购的价格通常已经不好。<br/><br/>3、但是要注意时间。所谓金融，就是货币的流通。时间是金融活动货币流通中最关键的要素之一。我们做投资，就是将未来的钱以不同的利率贴现到现在。所以，做货基套利和逆回购，时间也是最重要的一环。那么这里你就要注意的问题，是赎回货基需要T+2。这就需要你做出预判，以及需要算好时间。你用交易价格卖出货基，当然可以马上拿到钱去做逆回购，但是刚才说了，价格不好，基本没有利润空间。如果你赎回，会有不错的价格，但两天后才能拿到钱。关键就在于，你如何预判2天后逆回购还有好的价格。如果弄错了，两天后价格很差，还不如一直持有货基。<br/><br/>4、各种逆回购的价格多少是“好”。好这个字意义对不同人是不同的。如果某天逆回购的价格是5-9，那么有人买在7就会认为很好，因为这个从绝对收益率来讲，已经秒杀各种货基超过1倍。但有人就会认为因为到过9，所以7不算好。我的观点是，既然你是从货基里把钱拿出来放逆回购，那么从绝对收益率的角度来讲，超过货基收益就算好。当然，这是最基本的要求，如果碰上最近两周的情况，要求一定要提高。<br/>具体到各个品种，真的一两句话说不清。但有几个基本原则需要注意。第一是到期日要让过非交易日和周五。比如今天放1、2、3、4天的就要慎重。因为1天是周五到期，周五的逆回购价格通常很差。2、3、4就不用说，都是假期，到期后趴在账上没有收益。<br/>第二是如果有好的收益率，放的时间越长越好。比如上周有14天7%以上的收益率，可以果断放出一部分。要知道半个月收益率都有7%，相当厉害了。再比如前天先放一天的，昨天到期再放7天或者14天。又或者前天放一天，昨天再放一天，今天周四，价格应该还可以，再放7天或者14天。<br/>第三是注意月末效应。一般来说，月末、季末和年末，有些非银机构非常缺钱，会在逆回购市场大量借钱。价格就会不错。你安排到期日的时候，注意将这个因素考虑进去。<br/><br/>5、至于你说的最后一点，说逆回购期间货基涨幅大于逆回购收益，那你还是没有弄清楚第一点，即你要做的不是低位卖出货基。而是应该以净值赎回或者高于净值卖出后再做逆回购。就不会出现你说的情况。<br/><br/>最后，想跟大家说的是，有些人说，资金不多，研究这干嘛，还不如去炒股。这种思路我个人认为有些问题。第一个问题是你忽视了一个问题，即你的财富是不断增加的。到底有多少钱才有资格玩逆回购？10万？100万？1000万？第二，这是一个学习的过程。是一个新技能get√的过程。资金少的时候，你就把各类品种玩得很熟练，总比你有了大钱后在各种产品上挨个赔钱交学费要好得多。<br/><br/>逆回购和货基申赎的问题要说起来还有很多可以讲的。这里篇幅有限，只能说这么多。这个问题88有点贵，如果对你有帮助，希望可以打赏1块钱，让提问者回本。如果48小时候分给提问者的打赏不到88，我个人会将得到的打赏返还给提问者，凑够88元。以后每个问题都是如此。我这里有几百个问题没有回答，最主要是因为怕答的不好让提问者吃亏。如果对你有用，就打赏1块钱，帮提问者回本，这样我就有信心多回答几个问题。",https://xueqiu.com/4776750571/79529347,True
706,2016-12-29 10:00,,雪球的“问答”栏目挺好的，但真的有问题，希望能改一改。 我从一个回答者的角度，对于是否回答某个问题，有时候真的比较踌躇。 一个问题是，如果我将问题标价过高，真心害怕提问者得到的答案不值这个价格。谁也不能保证每个答案都那么物超所值。这也导致我的后台堆积了几百个问题没有回答。 问题...,"<p>雪球的“问答”栏目挺好的，但真的有问题，希望能改一改。</p><p><br/></p><p></p><p>我从一个回答者的角度，对于是否回答某个问题，有时候真的比较踌躇。</p><p><br/></p><p></p><p>一个问题是，如果我将问题标价过高，真心害怕提问者得到的答案不值这个价格。谁也不能保证每个答案都那么物超所值。这也导致我的后台堆积了几百个问题没有回答。</p><p><br/></p><p></p><p>问题的另一面，是要么不答，要么就好好的说清楚。然而一旦是说清楚，那就真的需要耗费一些精力。如果问题标价过低，提问者确实不会吃亏，但回答者的价值从何体现？</p><p><br/></p><p></p><p>另一个问题，是提问者花了钱，得到答案，为什么所有人都可以免费看？对提问者是否不公平？当然，可以只回答问题，不转到主页，绝大多数人就不知道这个问题，也不会免费看。但是，如果有人也需要这个问题的答案呢？不是失去了一个机会？</p><p><br/></p><p></p><p>还有，从提问者来看，如果有机会收回成本，或者避免“为什么我掏钱问的问题你们可以免费看”这种心理，那会不会更有动力想一些好问题、有趣的问题来问？问答质量会不会更高？</p><p><br/></p><p></p><p>所有这些问题，解决的方式其实也很简单。想看答案的人花1块钱看看。看的人多了，即使答案不好，提问者也不会损失太多。对于真正想看答案的人，1块钱也是超值。如果回答人的问题质量持续不好，自然没人看了。</p><p><br/></p><p></p><p>如果雪球坚持情怀，不愿意付费看答案。那么是否可以有个选项，让提问的人或者回答的人，有机会自己选择一下观众是否可以免费看？</p><p><br/></p><p></p><p>对于我本人来说，付费看还是免费看并没有什么利益上的不同。因为就像之前贴的，所有雪球问答和打赏我都是再加一倍捐出去，赏的越多，自己要掏的就更多。只是我从一个回答者的角度，希望雪球考虑一下这个建议。<a href=""http://xueqiu.com/n/雪球问答"" target=""_blank"">@雪球问答</a></p>",https://xueqiu.com/4776750571/79528034,True
707,2016-12-29 09:12,,1、长期持有货基不动，吃的就是货基收益，不会有额外收益。如果结合货基套利+逆回购，就会有超额收益产生。2、具体做法，不是低于净值“卖出”货基，而是赎回。卖出与赎回的区别是，卖出是以市场价格操作。比如昨天银华日利最低价格102.528，最高价格102.582。如果你以最低价卖出，再去玩逆回购，...,1、长期持有货基不动，吃的就是货基收益，不会有额外收益。如果结合货基套利+逆回购，就会有超额收益产生。<br/><br/>2、具体做法，不是低于净值“卖出”货基，而是赎回。卖出与赎回的区别是，卖出是以市场价格操作。比如昨天银华日利最低价格102.528，最高价格102.582。如果你以最低价卖出，再去玩逆回购，基本不会有什么太大的超额收益。但如果你是以净值102.614赎回或者高于102.614的价格卖出，再去做逆回购，那么就会有超额收益。当然，高于净值的价格卖出的时候，逆回购的价格通常已经不好。<br/><br/>3、但是要注意时间。所谓金融，就是货币的流通。时间是金融活动货币流通中最关键的要素之一。我们做投资，就是将未来的钱以不同的利率贴现到现在。所以，做货基套利和逆回购，时间也是最重要的一环。那么这里你就要注意的问题，是赎回货基需要T+2。这就需要你做出预判，以及需要算好时间。你用交易价格卖出货基，当然可以马上拿到钱去做逆回购，但是刚才说了，价格不好，基本没有利润空间。如果你赎回，会有不错的价格，但两天后才能拿到钱。关键就在于，你如何预判2天后逆回购还有好的价格。如果弄错了，两天后价格很差，还不如一直持有货基。<br/><br/>4、各种逆回购的价格多少是“好”。好这个字意义对不同人是不同的。如果某天逆回购的价格是5-9，那么有人买在7就会认为很好，因为这个从绝对收益率来讲，已经秒杀各种货基超过1倍。但有人就会认为因为到过9，所以7不算好。我的观点是，既然你是从货基里把钱拿出来放逆回购，那么从绝对收益率的角度来讲，超过货基收益就算好。当然，这是最基本的要求，如果碰上最近两周的情况，要求一定要提高。<br/>具体到各个品种，真的一两句话说不清。但有几个基本原则需要注意。第一是到期日要让过非交易日和周五。比如今天放1、2、3、4天的就要慎重。因为1天是周五到期，周五的逆回购价格通常很差。2、3、4就不用说，都是假期，到期后趴在账上没有收益。<br/>第二是如果有好的收益率，放的时间越长越好。比如上周有14天7%以上的收益率，可以果断放出一部分。要知道半个月收益率都有7%，相当厉害了。再比如前天先放一天的，昨天到期再放7天或者14天。又或者前天放一天，昨天再放一天，今天周四，价格应该还可以，再放7天或者14天。<br/>第三是注意月末效应。一般来说，月末、季末和年末，有些非银机构非常缺钱，会在逆回购市场大量借钱。价格就会不错。你安排到期日的时候，注意将这个因素考虑进去。<br/><br/>5、至于你说的最后一点，说逆回购期间货基涨幅大于逆回购收益，那你还是没有弄清楚第一点，即你要做的不是低位卖出货基。而是应该以净值赎回或者高于净值卖出后再做逆回购。就不会出现你说的情况。<br/><br/>最后，想跟大家说的是，有些人说，资金不多，研究这干嘛，还不如去炒股。这种思路我个人认为有些问题。第一个问题是你忽视了一个问题，即你的财富是不断增加的。到底有多少钱才有资格玩逆回购？10万？100万？1000万？第二，这是一个学习的过程。是一个新技能get√的过程。资金少的时候，你就把各类品种玩得很熟练，总比你有了大钱后在各种产品上挨个赔钱交学费要好得多。<br/><br/>逆回购和货基申赎的问题要说起来还有很多可以讲的。这里篇幅有限，只能说这么多。这个问题88有点贵，如果对你有帮助，希望可以打赏1块钱，让提问者回本。如果48小时候分给提问者的打赏不到88，我个人会将得到的打赏返还给提问者，凑够88元。以后每个问题都是如此。我这里有几百个问题没有回答，最主要是因为怕答的不好让提问者吃亏。如果对你有用，就打赏1块钱，帮提问者回本，这样我就有信心多回答几个问题。,https://xueqiu.com/4776750571/79524078,True
708,2016-12-28 14:09,,"您别动手，我们这两天就开车帮您护盘行吗 <img src=""//assets.imedao.com/ugc/images/face/emoji_27_poor.png"" title=""[可怜]"" alt=""[可怜]"" height=""24"" />","<p>您别动手，我们这两天就开车帮您护盘行吗&nbsp;<img src=""//assets.imedao.com/ugc/images/face/emoji_27_poor.png"" title=""[可怜]"" alt=""[可怜]"" height=""24"" /></p><p></p><p><img class=""ke_img"" src=""https://xqimg.imedao.com/15943ee1e9f2b433fe84a969.jpg!custom.jpg"" ></p>",https://xueqiu.com/4776750571/79492176,True
709,2016-12-28 14:05,,"7天要冲9？牛了//<a href=""http://xueqiu.com/n/ETF拯救世界"" target=""_blank"">@ETF拯救世界</a>:回复<a href=""http://xueqiu.com/n/ETF拯救世界"" target=""_blank"">@ETF拯救世界</a>:今天逆回购这个量，恐怕要搞大新闻了","7天要冲9？牛了//<a href=""http://xueqiu.com/n/ETF拯救世界"" target=""_blank"">@ETF拯救世界</a>:回复<a href=""http://xueqiu.com/n/ETF拯救世界"" target=""_blank"">@ETF拯救世界</a>:今天逆回购这个量，恐怕要搞大新闻了",https://xueqiu.com/4776750571/79491939,True
710,2016-12-28 13:59,,"回复<a href=""http://xueqiu.com/n/May56789"" target=""_blank"">@May56789</a>: 逆回购不是银行的问题，是非银机构。现在非银机构从银行拿钱很难，所以银行间情况稳定，逆回购市场风起云涌。 精彩啊。//<a href=""http://xueqiu.com/n/May56789"" target=""_blank"">@May56789</a>:回复<a href=""http://xueqiu.com/n/ETF拯救世界"" target=""_blank"">@ETF拯救世界</a>:银行现在缺钱吗？ 今天几个银行的领导都给我打电话让我把钱从账户里取走，怕明年工作压力大<img src=""//assets.imedao.com/ugc/images/face/emoji_24_nose.png"" title=""[抠鼻]"" alt=""[抠鼻]"" height=""24"" />","回复<a href=""http://xueqiu.com/n/May56789"" target=""_blank"">@May56789</a>: 逆回购不是银行的问题，是非银机构。现在非银机构从银行拿钱很难，所以银行间情况稳定，逆回购市场风起云涌。 精彩啊。//<a href=""http://xueqiu.com/n/May56789"" target=""_blank"">@May56789</a>:回复<a href=""http://xueqiu.com/n/ETF拯救世界"" target=""_blank"">@ETF拯救世界</a>:银行现在缺钱吗？ 今天几个银行的领导都给我打电话让我把钱从账户里取走，怕明年工作压力大<img src=""//assets.imedao.com/ugc/images/face/emoji_24_nose.png"" title=""[抠鼻]"" alt=""[抠鼻]"" height=""24"" />",https://xueqiu.com/4776750571/79491560,True
711,2016-12-28 11:35,,招聘专业机构发布2016年冬季北京雇主需求与白领人才供给报告。报告显示，北京地区2016年冬季求职期的企业平均招聘薪酬为税前9835元，在全国34个主要城市的薪酬水平中排名第一，招聘月薪税前8000元以上的职位占总量的46.2%。 --------------------- 另外之前看过一个报告，80后单身年收入30万，已...,<p>招聘专业机构发布2016年冬季北京雇主需求与白领人才供给报告。报告显示，北京地区2016年冬季求职期的企业平均招聘薪酬为税前9835元，在全国34个主要城市的薪酬水平中排名第一，招聘月薪税前8000元以上的职位占总量的46.2%。</p><p></p><p>---------------------</p><p></p><p>另外之前看过一个报告，80后单身年收入30万，已婚65万可进top 1%。自己对号入座一下……</p>,https://xueqiu.com/4776750571/79485091,True
712,2016-12-28 11:01,,昨天总结没讲的，是关于2017。对于未来，与很多厉害的人不同，本人当然毫无预测天分。所以不知道2017会怎么走，什么品种会走得好。所以只能是什么便宜买什么而已。但对于A股，这么多年摸爬滚打，总是有些模模糊糊的感觉。从历史和现状看，2017年也许会有个比较好的买点，会不会是几年大底不敢说，...,昨天总结没讲的，是关于2017。<br/><br/>对于未来，与很多厉害的人不同，本人当然毫无预测天分。所以不知道2017会怎么走，什么品种会走得好。所以只能是什么便宜买什么而已。<br/><br/>但对于A股，这么多年摸爬滚打，总是有些模模糊糊的感觉。从历史和现状看，2017年也许会有个比较好的买点，会不会是几年大底不敢说，总之值得多买点好东西。<br/><br/>所以你说是不是看好2017？真的一句话讲不好。先跌后涨是不是好？还是先涨后跌是好？总之无论是从愿望也好，感觉也好，有可能会有不错的买点，就酱。,https://xueqiu.com/4776750571/79482623,True
713,2016-12-28 10:33,,"雪球交易逆回购、货基套利是我用过所有软件里面最方便的，没有之一。你问我支持不支持，我当然支持~ <a href=""http://xueqiu.com/n/交易小助手"" target=""_blank"">@交易小助手</a>","雪球交易逆回购、货基套利是我用过所有软件里面最方便的，没有之一。你问我支持不支持，我当然支持~ <a href=""http://xueqiu.com/n/交易小助手"" target=""_blank"">@交易小助手</a>",https://xueqiu.com/4776750571/79480428,True
714,2016-12-28 10:06,,如果缺钱到这个地步，很难相信央行会不出手。,<p>如果缺钱到这个地步，很难相信央行会不出手。</p>,https://xueqiu.com/4776750571/79478057,True
715,2016-12-28 09:33,,大家展开讲讲今天逆回购打算怎么放。 斗智斗勇啊简直是,<p>大家展开讲讲今天逆回购打算怎么放。</p><p></p><p>斗智斗勇啊简直是</p>,https://xueqiu.com/4776750571/79475003,True
716,2016-12-28 08:53,,"回复<a href=""http://xueqiu.com/n/农村电工"" target=""_blank"">@农村电工</a>: “历史价格中枢”是个很模糊的问题。那么我就多给你几个数据，自己选择吧。过去x年，伦敦白银平均价格是：5年： 21.3210年：20.5115年：16.0220年：13.2925年：11.5930年：10.5935年：10.240年：10.2245年：9.48再往前就没必要了。45年已经是1971年。在座的大多数朋友还没出生。数...","回复<a href=""http://xueqiu.com/n/农村电工"" target=""_blank"">@农村电工</a>: “历史价格中枢”是个很模糊的问题。那么我就多给你几个数据，自己选择吧。<br/><br/>过去x年，伦敦白银平均价格是：<br/><br/>5年： 21.32<br/>10年：20.51<br/>15年：16.02<br/>20年：13.29<br/>25年：11.59<br/>30年：10.59<br/>35年：10.2<br/>40年：10.22<br/>45年：9.48<br/><br/>再往前就没必要了。45年已经是1971年。在座的大多数朋友还没出生。数据意义不大。<br/><br/>可以看出，最近40多年，银价是在走高。1971年只有1个多美元。事实上银价应该已经很难跌回1美元，主要是通货膨胀的影响。<br/><br/>现价16左右，基本在最近十五年平均价格附近。我想，极限价格应该很难跌破4美元。一个想法，不一定对。<br/><br/>至于白银ETF，恐怕无法准确的说对应价格。你可以去看看它的季报，损耗还是比较大的。//<a href=""http://xueqiu.com/n/农村电工"" target=""_blank"">@农村电工</a>:回复<a href=""http://xueqiu.com/n/ETF拯救世界"" target=""_blank"">@ETF拯救世界</a>:能请问您统计的白银历史价格中枢是多少？对应白银ETF多贵？贪心索取了<img src=""//assets.imedao.com/ugc/images/face/emoji_21_shine.png"" title=""[害羞]"" alt=""[害羞]"" height=""24"" /><a href=""http://xueqiu.com/n/ETF拯救世界"" target=""_blank"">@ETF拯救世界</a> [¥58.00]",https://xueqiu.com/4776750571/79472907,True
717,2016-12-27 18:53,,怎么港，命比钱重要。朋友们！,"怎么港，命比钱重要。<br/><br/>朋友们！<br/><br/><br/><img class=""ke_img"" src=""https://xqimg.imedao.com/1593fe98da523e03fdd7cda1.jpg!custom.jpg"" />",https://xueqiu.com/4776750571/79457794,True
718,2016-12-27 14:55,,"记住这种感觉。这种感觉就是，你满仓了，然后大盘又跌了30%。你想抄底，然后没钱。 倒不是说你赚不到钱。5%放的逆回购也不错。谁知道，飙到了34%。 记住这种感觉。很重要。 想打人。 <img src=""//assets.imedao.com/ugc/images/face/emoji_01_smile.png"" title=""[笑]"" alt=""[笑]"" height=""24"" />//<a href=""http://xueqiu.com/n/ETF拯救世界"" target=""_blank"">@ETF拯救世界</a>:回复<a href=""http://xueqiu.com/n/ETF拯救世界"" target=""_blank"">@ETF拯救世界</a>:想骂人。 <img src=""//assets.imedao.com/ugc/images/face/emoji_01_smile.png"" title=""[笑]"" alt=""[笑]"" height=""24"" />","记住这种感觉。这种感觉就是，你满仓了，然后大盘又跌了30%。你想抄底，然后没钱。 倒不是说你赚不到钱。5%放的逆回购也不错。谁知道，飙到了34%。 记住这种感觉。很重要。 想打人。&nbsp;<img src=""//assets.imedao.com/ugc/images/face/emoji_01_smile.png"" title=""[笑]"" alt=""[笑]"" height=""24"" />//<a href=""http://xueqiu.com/n/ETF拯救世界"" target=""_blank"">@ETF拯救世界</a>:回复<a href=""http://xueqiu.com/n/ETF拯救世界"" target=""_blank"">@ETF拯救世界</a>:想骂人。&nbsp;<img src=""//assets.imedao.com/ugc/images/face/emoji_01_smile.png"" title=""[笑]"" alt=""[笑]"" height=""24"" />",https://xueqiu.com/4776750571/79447375,True
719,2016-12-27 14:48,,"想骂人。 <img src=""//assets.imedao.com/ugc/images/face/emoji_01_smile.png"" title=""[笑]"" alt=""[笑]"" height=""24"" />","想骂人。&nbsp;<img src=""//assets.imedao.com/ugc/images/face/emoji_01_smile.png"" title=""[笑]"" alt=""[笑]"" height=""24"" />",https://xueqiu.com/4776750571/79446913,True
720,2016-12-27 14:14,,逆回购别忘了继续撸,<p>逆回购别忘了继续撸</p>,https://xueqiu.com/4776750571/79444798,True
721,2016-12-27 12:53,,"回复<a href=""http://xueqiu.com/n/唐朝"" target=""_blank"">@唐朝</a>: 大家好心啊。朋友们一想，这哥们辛辛苦苦写这么多，不夸两句不好意思。但夸什么啊，就赚了这么点。算了，还是夸夸回撤小吧……好人真多啊，又感动了，怎么办，必须让中了十几个签的<a href=""http://xueqiu.com/n/飘仙的个人日记"" target=""_blank"">@飘仙的个人日记</a> 发红包了！//<a href=""http://xueqiu.com/n/唐朝"" target=""_blank"">@唐朝</a>:回复<a href=""http://xueqiu.com/n/ETF拯救世界"" target=""_blank"">@ETF拯救世界</a>:发现评论区一边倒仰慕E兄的是“回撤小” <img src=""//assets.imedao.com/ugc/images/face/emoji_05_struggle.png"" title=""[加油]"" alt=""[加油]"" height=""24"" /> ...","回复<a href=""http://xueqiu.com/n/唐朝"" target=""_blank"">@唐朝</a>: 大家好心啊。朋友们一想，这哥们辛辛苦苦写这么多，不夸两句不好意思。但夸什么啊，就赚了这么点。算了，还是夸夸回撤小吧……好人真多啊，又感动了，怎么办，必须让中了十几个签的<a href=""http://xueqiu.com/n/飘仙的个人日记"" target=""_blank"">@飘仙的个人日记</a> &nbsp;发红包了！//<a href=""http://xueqiu.com/n/唐朝"" target=""_blank"">@唐朝</a>:回复<a href=""http://xueqiu.com/n/ETF拯救世界"" target=""_blank"">@ETF拯救世界</a>:发现评论区一边倒仰慕E兄的是“回撤小” <img src=""//assets.imedao.com/ugc/images/face/emoji_05_struggle.png"" title=""[加油]"" alt=""[加油]"" height=""24"" /> 为何大家这么在意回撤呢？ <img src=""//assets.imedao.com/ugc/images/face/emoji_14_doubt.png"" title=""[为什么]"" alt=""[为什么]"" height=""24"" />",https://xueqiu.com/4776750571/79440748,True
